ticker,initial_balance,total_profits,win_rate,avg_positive,avg_negative,odds,expected_value,max_loss,mdd,mdd_percentage,mar,sqn,total_trading,win_trading,total_return_rate
2317,100000,14854.699999999988,0.5714285714285714,644.280555555555,-308.86666666666633,2.085950428088352,0.7634002446219154,-1333.4999999999873,-3473.29999999999,-1.7111538082569877,4.27682607318689,2.7200998477912544,63,36,0.14854699999999987
