ticker,initial_balance,total_profits,win_rate,avg_positive,avg_negative,odds,expected_value,max_loss,mdd,mdd_percentage,mar,sqn,total_trading,win_trading,total_return_rate
2330,100000,12823.500000000004,0.6875,625.2272727272727,-734.3249999999997,0.8514312773326156,0.2728590031661732,-4732,-4732.0,-0.2710427585416844,2.709953508030432,1.4895500485004367,64,44,0.12823500000000004
