ticker,initial_balance,total_profits,win_rate,avg_positive,avg_negative,odds,expected_value,max_loss,mdd,mdd_percentage,mar,sqn,total_trading,win_trading,total_return_rate
BNBUSDT,100000,56847.26471847013,0.7464788732394366,1278.562546806605,-2185.5657011952776,0.5850030251240508,0.1831712722756999,-11960.280659999997,-35458.86094999997,-0.4958517294135087,1.6031892507384722,1.8855727463636744,142,106,0.5684726471847013
