ticker,initial_balance,total_profits,win_rate,avg_positive,avg_negative,odds,expected_value,max_loss,mdd,mdd_percentage,mar,sqn,total_trading,win_trading,total_return_rate
2317,100000,26606.499999999996,0.6344086021505376,759.3152542372882,-535.0911764705884,1.419039011716958,0.5346591579709733,-3717,-4435.0,-0.1757166346401474,5.999210822998872,2.8163780126867715,93,59,0.26606499999999994
