ticker,initial_balance,total_profits,win_rate,avg_positive,avg_negative,odds,expected_value,max_loss,mdd,mdd_percentage,mar,sqn,total_trading,win_trading,total_return_rate
NFLX.US,100000,54122.76169999997,0.7878787878787878,1108.3784499999992,-250.92269285714275,4.417210884274345,3.2681055451858474,-657.2700000000094,-817.244999999993,-0.0257408610013976,66.22587069972948,6.3022849905474,66,52,0.5412276169999997
