ticker,initial_balance,total_profits,win_rate,avg_positive,avg_negative,odds,expected_value,max_loss,mdd,mdd_percentage,mar,sqn,total_trading,win_trading,total_return_rate
2454,100000,22705.99999999995,0.7439024390243902,923.9999999999992,-1602.761904761905,0.5765048428308271,0.1727657977156153,-11092,-12357.0,-1.0052062149190606,1.837501011572384,1.1996357658266352,82,61,0.22705999999999948
